,index,body,Target,Date,I(positive),I(neutral),I(negative),I(positive)*score,I(neutral)*score,I(negative)*score
1024,17588,swhc got your gun control right herefit tesla aapl atv live rlyp cmg kmi gpro,0,2015-12-18 19:25:58,0,1,0,0.0,0.8760823607444763,0.0
1025,32403,im old enough to remember when we valued internet companies by eyeballs tesla tslaq,0,2018-11-14 15:07:47,1,0,0,0.8223212957382202,0.0,0.0
1026,2851,tesla watch this trend surging gasoline prices multiply s lead over and others who are dragging their feet to an allelectric future,0,2018-04-12 12:57:13,0,1,0,0.0,0.5518041849136353,0.0
1027,28407,yup this is a bit like madoff trying desperately to cover his tracks as it all falls aparttsla,0,2017-06-05 15:36:16,0,1,0,0.0,0.5834168791770935,0.0
1028,30271,has the tesla bod named a new ceo yet ive been pretty busy all day and am worried i might have missed something important tiatslaq,1,2018-08-11 04:32:14,0,0,1,0.0,0.0,0.7640092968940735
1029,27889,tesla look out mercedes is coming,1,2016-10-08 15:21:24,0,0,1,0.0,0.0,0.7612746357917786
1030,23119,audi setting up subsidiary dedicated to selfdriving tech but how can audi possibly compete with tesla,1,2016-07-29 23:54:15,0,1,0,0.0,0.9155096411705017,0.0
1031,25099,everyone seems really excited about this teslarri nocar tesla,0,2017-11-17 18:59:15,0,1,0,0.0,0.4966568052768707,0.0
1032,35341,stocks i like today dis fslr googl tesla sq i own calls in all may add more dis above 113,1,2018-01-22 15:03:20,0,0,1,0.0,0.0,0.8835591673851013
1033,14064,tesla tesla is up 30 this week its larry ellison oracle second largest investment citron was smart to flip the switch the skys the limit here 300 is the best place atm to get on board,0,2018-10-26 17:57:07,1,0,0,0.7669912576675415,0.0,0.0
1034,16606,tesla this is starting to look like a rob reiner satire,1,2018-01-11 12:09:33,0,0,1,0.0,0.0,0.5559203028678894
1035,20693,this is daimlers bmws audis and porsches future in the mid sized luxury sedan segment notice how tesla started with the highest margin vehicles and are domination market share from the top down no wonder vw fired their ceo tesla,0,2018-04-27 10:49:28,0,0,1,0.0,0.0,0.6737313866615295
1036,6648,actionable options for mon feb 8 tesla twtr nid743,0,2016-02-08 18:04:41,0,0,1,0.0,0.0,0.5322145819664001
1037,5352,want to make a feature length documentary about tesla how it started where we are now where its going,0,2018-10-20 12:51:55,0,0,1,0.0,0.0,0.6461966037750244
1038,19048,yahoofinance stock movers gm jumps on sales beat baba gains amzn f gm tesla pnra sny regn amgn,1,2017-01-04 17:03:41,0,1,0,0.0,0.6998553276062012,0.0
1039,14806,tesla tslaq teslalove him or not elon musks bouncy castle rescue idea was,1,2018-07-08 15:17:40,0,1,0,0.0,0.5860596299171448,0.0
1040,29618,tesla may soon have nearmonopolistic grip on ev market,1,2018-07-22 03:08:27,0,1,0,0.0,0.763387143611908,0.0
1041,16423,tesla shareholders care about roic again i guess,1,2017-01-13 19:44:35,0,1,0,0.0,0.5998082756996155,0.0
1042,2830,or traditional auto or traditional utility regulated roe set by govt tesla scty gm xlu,0,2016-06-09 03:41:26,0,1,0,0.0,0.6172735691070557,0.0
1043,35357,active traders try one of these free trading guidesnflx tesla aapl gild gs fb amzn googl nvda,1,2018-08-04 11:30:08,0,0,1,0.0,0.0,0.8560398817062378
1044,27639,tesla if it holds here 341 should come quick,0,2017-12-21 19:07:14,1,0,0,0.6230282187461853,0.0,0.0
1045,10470,if this is the best the bulls have to offer they are in deep kaka teslas short interest surges sourceansh tesla,0,2018-04-25 16:44:33,0,1,0,0.0,0.8551496863365173,0.0
1046,33140,tesla tesla chief elon musk faces lawsuit from shortseller andrew left of citron research via na tesla brighterir christicorrado capitalnetwork1,1,2018-09-06 19:04:21,0,0,1,0.0,0.0,0.7439665794372559
1047,37367,my broker has a new auto pilot buy button but i can only use it to buy tesla should i trust it tesla,0,2018-05-31 16:25:12,0,1,0,0.0,0.6857165694236755,0.0
1048,38547,greene tesla chart still in play here,1,2015-01-25 22:36:09,0,0,1,0.0,0.0,0.6762679815292358
1049,33027,what are the chances he will take a question from me actually i dont care if he doesnt talk to me but i hope someone will ask him about this data source sec 10k tesla news enforcement,1,2018-07-31 21:31:44,0,1,0,0.0,0.825849711894989,0.0
1050,28410,i love this the trolls and the con artists will be crashed sooner or later tesla,1,2018-03-29 15:36:19,0,0,1,0.0,0.0,0.8001261949539185
1051,38217,tesla super excited to see what the stock does today and especially what happens to my j19 680 callsover the last few weeks ive bought tons of j19 680s hoping to make 10x to 20x over the next few months if the stock goes up in a melt up parabolic trajectory,1,2018-01-24 13:59:26,0,1,0,0.0,0.7104314565658569,0.0
1052,15826,were doomed spy spx amzn aapl goog nflx qqq tesla,0,2018-12-10 01:29:44,0,1,0,0.0,0.5544674396514893,0.0
1053,29609,selling tesla worst momentum name in 2018 pt135 50 dsideits not about quarterly model3 units or if they fix errorsall about scale reliability pricescale competitors will crush tslavow bmw race fcau dai gm f toyota japan china indiaunfixable all hype,0,2018-06-05 19:17:25,0,1,0,0.0,0.8876054286956787,0.0
1054,10378,tesla here come the machines and there go the solar tiles,0,2018-06-12 17:47:19,1,0,0,0.6620372533798218,0.0,0.0
1055,23358,tesla as many as 10 additional individuals involved in this scheme guesses anybody,1,2016-09-15 01:12:29,0,1,0,0.0,0.6799009442329407,0.0
1056,16386,im still on the sidelines avoiding trade tensions msft aapl amzn tesla,0,2018-04-09 15:47:50,0,1,0,0.0,0.7611252665519714,0.0
1057,33824,tesla the billionaire investor believes that elon musk over promises and under delivers shortsellerchanoscontinuestobashteslainctslaceo,1,2018-07-18 20:17:01,0,1,0,0.0,0.7110788822174072,0.0
1058,23305,now offering 7 day free trial to options day trading team room or twtr feed ibb aapl nflx tesla amzn googl,1,2018-09-26 16:45:06,1,0,0,0.6874932646751404,0.0,0.0
1059,38636,prob playing the tesla puts tmrw and then rotating into calls,0,2017-07-12 04:50:34,0,1,0,0.0,0.8774115443229675,0.0
1060,28344,the real test will be whether the production rate is sustainable and whether tesla can turn a profit in q3 as promised,1,2018-07-01 18:10:37,0,0,1,0.0,0.0,0.8309888243675232
1061,4168,postmusk any tesla restructuring may bring pain to shareholders tesla,1,2018-08-20 22:54:50,0,1,0,0.0,0.8557835817337036,0.0
1062,12983,mbly is no longer going to work with tesla were not surprised,1,2016-07-30 13:07:34,1,0,0,0.8116445541381836,0.0,0.0
1063,2907,the tesla longs have never heard of nbev im a convertedteslashort gone long tesla and kombucha nbev,0,2018-06-24 15:31:03,0,1,0,0.0,0.6485626697540283,0.0
1064,22132,chau direxion daily csi 300 china a share bull 2x shares exchangechau lxft tesla axp chau stock,0,2015-06-29 04:36:38,0,1,0,0.0,0.8991695642471313,0.0
1065,39578,mn the only pure manganese play on tsxv assays are close it is not produced in na symbolvmnpostid25664641 amy pdac tesla tesla,1,2017-01-04 05:27:57,0,1,0,0.0,0.8955444693565369,0.0
1066,18363,elonmusk bloomberg quicktake tesla tesla solarcity scty spacex paypal pypl,1,2016-11-12 20:35:40,0,1,0,0.0,0.698814332485199,0.0
1067,2276,0un hi dannythks for fl see my last price target for aapl twtr tesla goog on,0,2015-07-31 04:17:27,0,1,0,0.0,0.8868454098701477,0.0
1068,12745,worlds largest fund investigating tesla and solarcity tesla scty,1,2016-11-01 14:01:52,0,1,0,0.0,0.5029208064079285,0.0
1069,39508,the feature that everyone long tesla was waiting for great now lets move on to europe soon uk,0,2018-10-28 10:57:48,1,0,0,0.9632033109664917,0.0,0.0
1070,37196,tesla needs to hold this support zone on a close basis or look out below,0,2018-05-23 17:34:36,0,1,0,0.0,0.7153132557868958,0.0
1071,21697,1 to 4 trade alerts with 50 to 100 profit potential everyday try our team fb nflx amzn nvda tesla aapl gs,1,2018-09-22 02:45:02,0,0,1,0.0,0.0,0.9149994850158691
1072,28136,the financial reporting industry uses the term crash quite liberally for example this week the nke crash was like 23 with a quick bounce back and tesla crash was like 6 meanwhile twtr is down 15 for the week but thats just normal for them,1,2018-09-07 21:00:02,0,1,0,0.0,0.861049234867096,0.0
1073,25725,editor its like calling owner of a mom and pop shop a ceotsla,1,2018-07-28 02:48:23,0,0,1,0.0,0.0,0.7644341588020325
1074,15469,on either side is it wise to turn this into a childrens crusade it could end poorly for tesla stock but on the way to that point there could be several savage short squeezes this isnt a football game needing cheerleaders this is a major manufacturing financial disaster,1,2018-09-02 01:39:53,0,1,0,0.0,0.7727165818214417,0.0
1075,3818,tesla for the tesla bears traders trading stocks stockmarket daytrading daytrader investor investing markets,0,2017-10-24 11:56:34,0,1,0,0.0,0.3772340416908264,0.0
1076,10969,tesla breaking out of pattern as described this morning in the cbc member supplement lots and lots of valuable info dispersed this am,0,2015-09-16 15:15:55,0,1,0,0.0,0.7417352795600891,0.0
1077,1331,with bonds like these who needs equity barrons shitting on tesla tslaq 53s,1,2018-09-10 15:23:06,1,0,0,0.8244429230690002,0.0,0.0
1078,23224,tesla 312 run into the close letsgooooo,0,2018-10-24 16:35:05,0,1,0,0.0,0.7936307787895203,0.0
1079,26818,tesla all out for now been a good pop,1,2018-08-06 14:15:44,0,1,0,0.0,0.7843833565711975,0.0
1080,36456,5 stocks to watch this week 52 tesla wfm fit yelp gpro,0,2016-05-03 03:28:43,0,0,1,0.0,0.0,0.7186636328697205
1081,33225,tesla motors incs retail expansion is ambitious tesla,1,2016-08-11 16:14:25,0,1,0,0.0,0.5038883090019226,0.0
1082,3979,electrek watch a tesla drive in paris through the eyes of autopilot objects detected are enumerated by type and have coordinates in 3d space and depth information correlated radar data if present and various other propertiestsla tesla,1,2018-09-25 13:46:44,1,0,0,0.9793566465377808,0.0,0.0
1083,35308,tesla here is the bear trap portion of the move to set the stage for the bull trap coming up get both sides fkd,1,2018-08-08 16:44:16,0,0,1,0.0,0.0,0.8087621331214905
1084,30331,here comes a real electric sports sedan one that can run multiple fast track laps not just a 060 toy like tesla,0,2015-09-12 13:45:24,0,1,0,0.0,0.773966908454895,0.0
1085,15871,bold move promoting a referral code for a company thats under doj criminal investigation unethical companies engaged in illegal activity often use a referral code program to mask illegal kickbacks thesociopathicbusinessmodel fraudformula tesla tslaq,0,2018-12-22 21:35:06,0,0,1,0.0,0.0,0.6915684938430786
1086,31229,the tesla bear group has some incredible primary research,1,2018-08-28 05:16:10,1,0,0,0.7628344297409058,0.0,0.0
1087,30688,tesla 195 touch gawt damn to bad i cover a dollar ago,0,2016-06-22 19:11:12,0,1,0,0.0,0.8970314860343933,0.0
1088,6328,see tesla beauty i am happy for you all who got it cool,1,2017-02-08 15:41:52,0,0,1,0.0,0.0,0.8484543561935425
1089,19916,tesla bullish on the next trend up,0,2018-11-03 18:54:41,1,0,0,0.9795493483543396,0.0,0.0
1090,34451,lx21 made 20800 on tesla check it out aff202 learn howtotrade vxup spil cvol dl aci,0,2015-08-23 17:00:59,0,1,0,0.0,0.7636367678642273,0.0
1091,34575,tesla downgraded by vetr inc to strong sell 28306 pt tesla tesla,0,2017-12-12 05:16:20,0,0,1,0.0,0.0,0.6434111595153809
1092,28882,22 stocks moving in thursdays premarket agrx cgg chd esio stmp ttwo sedg oclr tesla regn moh ddd teva,0,2017-08-03 12:58:10,1,0,0,0.9768195748329163,0.0,0.0
1093,14229,just finished recording an amazing episode with outspoken analyst and critic of tesla gordon johnson we will be releasing it as our tuesday episode on,1,2018-09-20 22:28:59,0,1,0,0.0,0.8625797629356384,0.0
1094,24616,at least the nagging auto dealer is standing in front of a perfect car with a big red bow around it and some dealer swag in the trunk tesla,1,2018-07-30 21:28:57,0,1,0,0.0,0.8207820653915405,0.0
1095,2622,crypotocurrencies are suddenly correlated with tech stocks marketbehavior101 faang aapl fb googl nflx amzn tesla,0,2017-06-26 20:21:41,0,1,0,0.0,0.6361478567123413,0.0
1096,15601,tesla stock is down 14 about 45 minutes into elonmusks big range anxiety reveal tesla teslamotors teslamodels,1,2015-03-19 16:58:09,0,1,0,0.0,0.899880051612854,0.0
1097,1503,couldnt help thinking what has the market been smoking this came as a surprise to the market tesla tesla,1,2018-09-19 01:30:18,0,0,1,0.0,0.0,0.5391936302185059
1098,17672,trbo full report is out and its a must read this chart is packed with potential imo drys msft tesla goog,1,2018-02-23 14:23:19,0,0,1,0.0,0.0,0.6683857440948486
1099,943,bluechips like tesla aapl dis twtr nvo are great investments for your grandpa ill stick to ecig gwph and erbb etc,1,2015-01-01 23:18:50,0,1,0,0.0,0.7897641062736511,0.0
1100,30168,uco market capclick here see vslr tesla slw xom,1,2015-03-07 13:12:23,0,0,1,0.0,0.0,0.8789039254188538
1101,30084,it is 5 years old so a lifetime in tesla terms,1,2018-08-29 22:56:45,0,0,1,0.0,0.0,0.4727988541126251
1102,8489,ceo interview with aqua metals stephen clarke aqms is executing 2 plan look out xide jci ens tesla recycling,1,2016-11-30 16:12:36,0,1,0,0.0,0.7250252366065979,0.0
1103,14458,better buy toyota motor vs tesla stocks tm tesla buytoyotamotorvsteslaaspxthis news column is discounting what barons said about tesla what they said was that this co could be a 1 trillion co by 2030 i doubt if any ev car co except tesla will get there,0,2018-12-31 16:35:35,0,1,0,0.0,0.5357780456542969,0.0
1104,13053,tesla electrek tesla model 3 owner says vehicle performed miraculously in highspeed rearend crash all occupants are safemodel3performedmiraculouslycrashvia,0,2018-05-30 17:06:44,0,1,0,0.0,0.529422402381897,0.0
1105,26269,why tesla is the only smart car to buyfuture ready self driving hardware in every new teslaplus new chip software advantage battery tech superiority charging network will make it extremely difficult for competitiontsla tslaq,0,2018-12-18 08:19:31,0,1,0,0.0,0.830141007900238,0.0
1106,31500,i have something in common with tesla bullls i cannot wait for the q3 earnings call,1,2018-09-27 23:39:39,1,0,0,0.8863977789878845,0.0,0.0
1107,27146,completely i think norway is the canary in the coal mine for what happens when everyday people start to buy tslas in terms of service and reliability expectations be that as it may this tesla could still sell enough cars to survive long enough to figure out quality idk,1,2018-08-05 06:08:04,1,0,0,0.9724512100219727,0.0,0.0
1108,4203,exxon is not very bullish on electric cars making much of a dent in the overall fleet cant wait to look back on this chart in 20 yrs tesla,1,2017-02-09 18:05:23,0,1,0,0.0,0.8670377731323242,0.0
1109,32305,mark the top bagholders celebrating this supposed victory you really think this is the end of tesla legal troubles lolgood luck baggies only amateurs covering on this bs rally,0,2018-10-01 14:05:46,0,1,0,0.0,0.6264338493347168,0.0
1110,27316,jpmorgan chase co analysts give tesla tesla a 19000 price target p477897,1,2018-02-11 11:37:36,0,0,1,0.0,0.0,0.7134929895401001
1111,24799,tesla 390c june23 96 worth a shot,0,2017-06-20 18:26:23,0,1,0,0.0,0.8771182298660278,0.0
1112,20650,this holiday season give yourself the gift of longevity via process theres no better feeling than being in control of your trading click below and get started masterclass ps60 ps60workshop tesla nvda nflx amzn fb qqq aapl baba googl,0,2018-12-24 17:37:10,0,0,1,0.0,0.0,0.7416669130325317
